opponent,game_date,event_order,period,time_remaining,team,player,event_type,raw_text,shot_type,uww_score,opp_score,uww_lineup,opp_lineup,video_description
Cornell College Rams,2024-11-15,451,OT,03:50 (OT),UW-Whitewater,Collin Madson,assist,Collin Madson Assists,,70.0,67.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Nate Jacobson, Zach Ingle",
Cornell College Rams,2024-11-15,452,OT,03:41 (OT),UW-Whitewater,Jameer Barker,foul,Jameer Barker Commits Personal Foul,,70.0,67.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Nate Jacobson, Zach Ingle",22 Jayden Meeker > P&R Ball Handler > High P&R > Dribble Off Pick > Foul
Cornell College Rams,2024-11-15,453,OT,03:41 (OT),Cornell College Rams,Jayden Meeker,free_throw_made,Jayden Meeker Makes Free Throw (1 of 2),,70.0,68.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Nate Jacobson, Zach Ingle",22 Jayden Meeker > Non Possession > Free Throw
Cornell College Rams,2024-11-15,454,OT,03:41 (OT),Cornell College Rams,Jayden Meeker,free_throw_made,Jayden Meeker Makes Free Throw (2 of 2),,70.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Nate Jacobson, Zach Ingle",22 Jayden Meeker > Non Possession > Free Throw
Cornell College Rams,2024-11-15,455,OT,03:27 (OT),UW-Whitewater,Jameer Barker,turnover,Jameer Barker Turnover (Lost Ball),,70.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Nate Jacobson, Zach Ingle",1 Jameer Barker > Post-Up > Left Block > Turnover
Cornell College Rams,2024-11-15,460,OT,03:16 (OT),Cornell College Rams,Jayden Meeker,missed_shot,Jayden Meeker Misses 2PT Jump Shot,2,70.0,69.0,"Carter Capstran, JT Hoytink, Jake Quast, Jameer Barker, Luke Bara","Caleb Leslie, Connor Barnett, Jayden Meeker, Nate Jacobson, Zach Ingle",22 Jayden Meeker > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
Cornell College Rams,2024-11-15,466,OT,03:00 (OT),UW-Whitewater,Luke Bara,made_shot,Luke Bara Makes 3PT Jump Shot,3,73.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",1 Jameer Barker > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
Cornell College Rams,2024-11-15,467,OT,03:00 (OT),UW-Whitewater,Collin Madson,assist,Collin Madson Assists,,73.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",
Cornell College Rams,2024-11-15,468,OT,02:32 (OT),Cornell College Rams,Zach Ingle,missed_shot,Zach Ingle Misses 2PT Jump Shot,2,73.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",5 Zach Ingle > ISO > Top > Drives Left > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
Cornell College Rams,2024-11-15,470,OT,02:29 (OT),UW-Whitewater,JT Hoytink,foul,JT Hoytink Commits Personal Foul,,73.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",5 Zach Ingle > Cut > Basket > Foul
Cornell College Rams,2024-11-15,471,OT,02:29 (OT),Cornell College Rams,Zach Ingle,free_throw_missed,Zach Ingle Misses Free Throw (1 of 1),,73.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",5 Zach Ingle > Non Possession > Free Throw
Cornell College Rams,2024-11-15,473,OT,02:11 (OT),UW-Whitewater,Carter Capstran,turnover,Carter Capstran Turnover (Lost Ball),,73.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",23 Carter Capstran > Post-Up > Flash Middle > Post Pin > Defense Commits > Turnover
Cornell College Rams,2024-11-15,474,OT,02:11 (OT),Cornell College Rams,Jaylan Bradberry,steal,Jaylan Bradberry Steals,,73.0,69.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",
Cornell College Rams,2024-11-15,475,OT,01:58 (OT),Cornell College Rams,Nate Jacobson,made_shot,Nate Jacobson Makes 3PT Jump Shot,3,73.0,72.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",4 Nate Jacobson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
Cornell College Rams,2024-11-15,476,OT,01:58 (OT),Cornell College Rams,Zach Ingle,assist,Zach Ingle Assists,,73.0,72.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",
Cornell College Rams,2024-11-15,480,OT,01:31 (OT),UW-Whitewater,Jameer Barker,missed_shot,Jameer Barker Misses 2PT Jump Shot,2,73.0,72.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Jaylan Bradberry, Zach Ingle",1 Jameer Barker > Post-Up > Right Block > Right Shoulder > Dribble Move > To Jumper > Miss 2 Pts
Cornell College Rams,2024-11-15,482,OT,01:22 (OT),Cornell College Rams,Jaylan Bradberry,made_shot,Jaylan Bradberry Makes 3PT Jump Shot,3,73.0,75.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Jaylan Bradberry, Zach Ingle",9 Jaylan Bradberry > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
Cornell College Rams,2024-11-15,483,OT,01:22 (OT),Cornell College Rams,Jayden Meeker,assist,Jayden Meeker Assists,,73.0,75.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Jaylan Bradberry, Zach Ingle",
Cornell College Rams,2024-11-15,485,OT,00:53 (OT),UW-Whitewater,Carter Capstran,missed_shot,Carter Capstran Misses 2PT Layup,2,73.0,75.0,"Carter Capstran, Collin Madson, JT Hoytink, Jameer Barker, Luke Bara","Connor Barnett, Jaxson Herring, Jayden Meeker, Jaylan Bradberry, Zach Ingle",23 Carter Capstran > Post-Up > Left Block > Post Pin > No Dribble Move > To Basket > Miss 2 Pts
Cornell College Rams,2024-11-15,496,OT,00:25 (OT),Cornell College Rams,Jayden Meeker,missed_shot,Jayden Meeker Misses 2PT Turnaround Jump Shot,2,73.0,75.0,"Carter Capstran, Isaac Verges, JT Hoytink, Jake Quast, Jameer Barker","Caleb Leslie, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",22 Jayden Meeker > ISO > Right > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts
Cornell College Rams,2024-11-15,498,OT,00:00 (OT),UW-Whitewater,Jameer Barker,missed_shot,Jameer Barker Misses 2PT Jump Shot,2,73.0,75.0,"Carter Capstran, Isaac Verges, JT Hoytink, Jake Quast, Jameer Barker","Caleb Leslie, Jayden Meeker, Jaylan Bradberry, Nate Jacobson, Zach Ingle",1 Jameer Barker > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
St. Olaf Oles,2024-11-16,378,H2,03:34 (H2),St. Olaf Oles,Kobe Kirk,made_shot,Kobe Kirk Makes 3PT Jump Shot,3,78.0,71.0,"Carter Capstran, Collin Madson, Jake Quast, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",22 Dashiel Walker > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Kobe Kirk > Spot-Up > Drives Right > Dribble Jumper > Long/3pt > Make 3 Pts
St. Olaf Oles,2024-11-16,380,H2,03:03 (H2),St. Olaf Oles,Dashiel Walker,made_shot,Dashiel Walker Makes 2PT Jump Shot,2,80.0,73.0,"Carter Capstran, Collin Madson, Jake Quast, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",22 Dashiel Walker > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Make 2 Pts Foul > 1 Pts
St. Olaf Oles,2024-11-16,381,H2,03:03 (H2),UW-Whitewater,Richie Warren,foul,Richie Warren Commits Personal Foul,,80.0,73.0,"Carter Capstran, Collin Madson, Jake Quast, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",
St. Olaf Oles,2024-11-16,382,H2,03:03 (H2),St. Olaf Oles,Dashiel Walker,free_throw_made,Dashiel Walker Makes Free Throw (1 of 1),,80.0,74.0,"Carter Capstran, Collin Madson, Jake Quast, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",22 Dashiel Walker > Non Possession > Free Throw
St. Olaf Oles,2024-11-16,386,H2,02:45 (H2),St. Olaf Oles,AJ Uhl,foul,AJ Uhl Commits Personal Foul,,80.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",23 Carter Capstran > Non Possession > Non Shooting Foul
St. Olaf Oles,2024-11-16,387,H2,02:43 (H2),UW-Whitewater,Isaac Verges,turnover,Isaac Verges Turnover (Bad Pass),,80.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",0 Isaac Verges > No Play Type > Turnover
St. Olaf Oles,2024-11-16,388,H2,02:43 (H2),St. Olaf Oles,Jachin Mertes,steal,Jachin Mertes Steals,,80.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",
St. Olaf Oles,2024-11-16,389,H2,02:21 (H2),St. Olaf Oles,AJ Uhl,foul,AJ Uhl Commits Offensive Foul,,80.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",
St. Olaf Oles,2024-11-16,390,H2,02:21 (H2),St. Olaf Oles,AJ Uhl,turnover,AJ Uhl Turnover (Offensive Foul),,80.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",23 AJ Uhl > No Play Type > Turnover
St. Olaf Oles,2024-11-16,393,H2,02:01 (H2),UW-Whitewater,Carter Capstran,made_shot,Carter Capstran Makes 2PT Layup,2,82.0,74.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",23 Carter Capstran > Post-Up > Right Block > Left Shoulder > Dribble Move > To Drop Step > Make 2 Pts
St. Olaf Oles,2024-11-16,394,H2,01:33 (H2),St. Olaf Oles,Chris Willis,made_shot,Chris Willis Makes 2PT Jump Shot,2,82.0,76.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",11 Chris Willis > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
St. Olaf Oles,2024-11-16,395,H2,01:16 (H2),UW-Whitewater,Luke Bara,foul,Luke Bara Commits Personal Foul,,82.0,76.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",22 Dashiel Walker > No Play Type > Foul
St. Olaf Oles,2024-11-16,396,H2,01:16 (H2),St. Olaf Oles,Dashiel Walker,free_throw_made,Dashiel Walker Makes Free Throw (1 of 2),,82.0,77.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",22 Dashiel Walker > Non Possession > Free Throw
St. Olaf Oles,2024-11-16,397,H2,01:16 (H2),St. Olaf Oles,Dashiel Walker,free_throw_made,Dashiel Walker Makes Free Throw (2 of 2),,82.0,78.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",22 Dashiel Walker > Non Possession > Free Throw
St. Olaf Oles,2024-11-16,399,H2,01:16 (H2),UW-Whitewater,Luke Bara,turnover,Luke Bara Turnover (Bad Pass),,82.0,78.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",
St. Olaf Oles,2024-11-16,400,H2,01:16 (H2),St. Olaf Oles,Dashiel Walker,steal,Dashiel Walker Steals,,82.0,78.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",
St. Olaf Oles,2024-11-16,401,H2,00:52 (H2),UW-Whitewater,Carter Capstran,turnover,Carter Capstran Turnover (Travel),,82.0,78.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",23 Carter Capstran > ISO > Right > Drives Left > Turnover
St. Olaf Oles,2024-11-16,402,H2,00:35 (H2),St. Olaf Oles,Kobe Kirk,made_shot,Kobe Kirk Makes 2PT Layup,2,82.0,80.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",24 Kobe Kirk > Cut > Basket > Make 2 Pts
St. Olaf Oles,2024-11-16,403,H2,00:35 (H2),St. Olaf Oles,Dashiel Walker,assist,Dashiel Walker Assists,,82.0,80.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",
St. Olaf Oles,2024-11-16,404,H2,00:16 (H2),St. Olaf Oles,Chris Willis,foul,Chris Willis Commits Personal Foul,,82.0,80.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",32 Luke Bara > ISO > Right > Drives Right > To Basket > Foul
St. Olaf Oles,2024-11-16,405,H2,00:16 (H2),UW-Whitewater,Luke Bara,free_throw_missed,Luke Bara Misses Free Throw (1 of 2),,82.0,80.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",32 Luke Bara > Non Possession > Free Throw
St. Olaf Oles,2024-11-16,408,H2,00:16 (H2),UW-Whitewater,Luke Bara,free_throw_made,Luke Bara Makes Free Throw (2 of 2),,83.0,80.0,"Carter Capstran, Collin Madson, JT Hoytink, Luke Bara, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",32 Luke Bara > Non Possession > Free Throw
St. Olaf Oles,2024-11-16,414,H2,00:01 (H2),St. Olaf Oles,Kobe Kirk,missed_shot,Kobe Kirk Misses 3PT Jump Shot,3,83.0,80.0,"Collin Madson, Isaac Verges, JT Hoytink, Jake Quast, Richie Warren","AJ Uhl, Chris Willis, Dashiel Walker, Jachin Mertes, Kobe Kirk",24 Kobe Kirk > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
Aurora Spartans,2024-11-20,331,H2,04:53 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 3PT Jump Shot,3,64.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jameer Barker","Dwayne Jervier Jr., Isaiah Davis, Joevonn McCottry, Mekhi Doby, Noah Butler",23 Carter Capstran > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 15 Collin Madson > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
Aurora Spartans,2024-11-20,332,H2,04:53 (H2),UW-Whitewater,JT Hoytink,assist,JT Hoytink Assists,,64.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jameer Barker","Dwayne Jervier Jr., Isaiah Davis, Joevonn McCottry, Mekhi Doby, Noah Butler",
Aurora Spartans,2024-11-20,333,H2,04:37 (H2),UW-Whitewater,Carter Capstran,foul,Carter Capstran Commits Personal Foul,,64.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jameer Barker","Dwayne Jervier Jr., Isaiah Davis, Joevonn McCottry, Mekhi Doby, Noah Butler",
Aurora Spartans,2024-11-20,334,H2,04:37 (H2),Aurora Spartans,Dwayne Jervier Jr.,free_throw_made,Dwayne Jervier Jr. Makes Free Throw (1 of 2),,64.0,59.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jameer Barker","Dwayne Jervier Jr., Isaiah Davis, Joevonn McCottry, Mekhi Doby, Noah Butler",
