#,Title,Notes,Chat,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Media In Point,Media Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Group,Synergy String
318,UWW M2M : - TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 14:40,,,,,Make 2 Pts,0:29.6,,,20:19.90,20:49.50,Eureka Red Devils,EC@WWW,11/15/2025,1,14:40,Jaxson Provost,,,,12 Jaxson Provost > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > To Basket > Make 2 Pts
319,5 OUT - (PASS 5-DS-PASS WING-BS) : - M2M(ICE),EC@WWW - 11/14/2025 QTR: 1 CLK: 14:23,,,,,Miss 3 Pts,0:18.3,,,20:49.64,21:07.97,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,14:23,Rashad Rogers,,,,15 Collin Madson > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 35 Rashad Rogers > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
320,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 14:16,,,,,Make 2 Pts,0:11.1,,,21:02.24,21:13.30,Eureka Red Devils,EC@WWW,11/15/2025,1,14:16,Ben Carter,,,,4 Ben Carter > Transition > Ballhandler > To Basket > Make 2 Pts
321,FLOW : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 14:07,,,,,Make 3 Pts,0:09.5,,,21:29.90,21:39.37,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,14:07,Jake Quast,,,,12 Jake Quast > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
322,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 13:48,,,,,Miss 3 Pts,0:19.1,,,21:38.84,21:57.90,Eureka Red Devils,EC@WWW,11/15/2025,1,13:48,Max Richardson,,,,35 Max Richardson > Hand Off > From Dribble > Left > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
323,TRAN : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 13:41,,,,,Miss 3 Pts,0:14.1,,,21:52.24,22:06.37,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,13:41,Jr Lukenbill,,,,11 Jr Lukenbill > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
324,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 13:34,,,,,Make 2 Pts,0:12.6,,,21:58.17,22:10.77,Eureka Red Devils,EC@WWW,11/15/2025,1,13:34,Jacob Gonzalez,,,,6 Jacob Gonzalez > Transition > Ballhandler > To Basket > Make 2 Pts
325,OVER : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 13:20,,,,,Make 3 Pts,0:11.0,,,22:15.04,22:26.04,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,13:20,Joey Berezowitz,,,,22 Joey Berezowitz > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
326,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 13:12,,,,,1 Pts,0:08.3,,,22:24.84,22:33.10,Eureka Red Devils,EC@WWW,11/15/2025,1,13:12,Jaxson Provost,,,,12 Jaxson Provost > Transition > Right Wing > To Basket > Make 2 Pts Foul > 1 Pts
327,PANTHER : Press(M2M) - M2M(),EC@WWW - 11/14/2025 QTR: 1 CLK: 12:55,,,,,1 Pts,0:22.5,,,23:54.90,24:17.44,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,12:55,Jake Quast,,,,12 Jake Quast > ISO > Right > Drives Left > To Basket > Make 2 Pts Foul > 1 Pts
328,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1,,,,,Non Shooting Foul,0:32.7,,,24:45.30,25:18.04,Eureka Red Devils,EC@WWW,11/15/2025,1,,Jacob Gonzalez,,,,6 Jacob Gonzalez > Non Possession > Non Shooting Foul
329,UWW M2M D : - BLOB,EC@WWW - 11/14/2025 QTR: 1 CLK: 12:09,,,,,Miss 2 Pts,0:28.6,,,25:35.57,26:04.17,Eureka Red Devils,EC@WWW,11/15/2025,1,12:09,Jacob Gonzalez,,,,6 Jacob Gonzalez > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Miss 2 Pts
330,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 12:03,,,,,Make 3 Pts,0:11.5,,,25:58.44,26:09.97,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,12:03,Joey Berezowitz,,,,22 Joey Berezowitz > Transition > Ballhandler > Dribble Jumper > Long/3pt > Make 3 Pts
331,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 11:45,,,,,Turnover,0:18.9,,,26:10.90,26:29.77,Eureka Red Devils,EC@WWW,11/15/2025,1,11:45,Max Richardson,,,,35 Max Richardson > No Play Type > Turnover
332,PANTHER : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 11:45,,,,,Make 2 Pts,0:13.7,,,28:17.37,28:31.04,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,11:45,Richie Warren,,,,24 Richie Warren > Cut > Screen > Make 2 Pts
333,UWW M2M PRESS : - D,EC@WWW - 11/14/2025 QTR: 1 CLK: 11:10,,,,,Turnover,0:17.4,,,28:30.17,28:47.57,Eureka Red Devils,EC@WWW,11/15/2025,1,11:10,Blake Logsdon,,,,3 Blake Logsdon > No Play Type > Turnover
334,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 10:49,,,,,Make 2 Pts,0:27.1,,,28:41.77,29:08.84,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,10:49,Richie Warren,,,,24 Richie Warren > ISO > Left > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
335,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1,,,,,No Violation,0:13.6,,,29:08.37,29:21.97,Eureka Red Devils,EC@WWW,11/15/2025,1,,Max Richardson,,,,35 Max Richardson > Non Possession > No Violation
336,UWW M2M D : - BLOB,EC@WWW - 11/14/2025 QTR: 1 CLK: 10:21,,,,,Miss 2 Pts,0:24.9,,,29:41.84,30:06.77,Eureka Red Devils,EC@WWW,11/15/2025,1,10:21,Andrew Wells,,,,8 Andrew Wells > Post-Up > Right Block > Right Shoulder > Dribble Move > To Jumper > Miss 2 Pts
337,TRAN ,EC@WWW - 11/14/2025 QTR: 1 CLK: 10:03,,,,,Miss 3 Pts,0:25.3,,,30:02.37,30:27.64,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,10:03,Darius Chestnut,,,,12 Jake Quast > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Darius Chestnut > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
338,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 09:38,,,,,Make 3 Pts,0:27.6,,,31:29.64,31:57.24,Eureka Red Devils,EC@WWW,11/15/2025,1,9:38,Jonah Lauff,,,,6 Jacob Gonzalez > P&R Ball Handler > Right P&R > Baseline > Go Away from Pick > Defense Commits > Ball Delivered > 30 Jonah Lauff > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
339,5 OUT - DS : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 09:23,,,,,Make 2 Pts,0:14.0,,,31:56.17,32:10.17,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,9:23,Brock Marino,,,,21 Brock Marino > ISO > Top > Drives Right > To Basket > Make 2 Pts
340,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 08:50,,,,,Miss 2 Pts,0:34.3,,,32:10.44,32:44.77,Eureka Red Devils,EC@WWW,11/15/2025,1,8:50,Jacob Gonzalez,,,,6 Jacob Gonzalez > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
341,BLOB - LINE : - ZONE,EC@WWW - 11/14/2025 QTR: 1 CLK: 08:14,,,,,Miss 2 Pts,0:19.3,,,33:28.04,33:47.37,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,8:14,Mauryon Turner,,,,23 Mauryon Turner > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > To Basket > Miss 2 Pts
342,UWW M2M D TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 08:09,,,,,Miss 3 Pts,0:11.3,,,33:42.90,33:54.24,Eureka Red Devils,EC@WWW,11/15/2025,1,8:09,Jaxson Provost,,,,12 Jaxson Provost > Transition > Right Wing > Dribble Jumper > Long/3pt > Miss 3 Pts
343,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 07:58,,,,,Make 2 Pts,0:15.1,,,33:48.17,34:03.24,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,7:58,Richie Warren,,,,24 Richie Warren > Transition > Left Wing > Dribble Jumper > Short to < 17' > Make 2 Pts
344,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 07:40,,,,,Make 3 Pts,0:20.2,,,34:02.37,34:22.57,Eureka Red Devils,EC@WWW,11/15/2025,1,7:40,Jonah Lauff,,,,4 Ben Carter > ISO > Left > Drives Right > Defense Commits > Ball Delivered > 30 Jonah Lauff > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
345,5 OUT - DHO : - 2(1-2?),EC@WWW - 11/14/2025 QTR: 1 CLK: 07:21,,,,,Foul,0:12.4,,,34:29.10,34:41.50,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,7:21,Collin Madson,,,,15 Collin Madson > Off Screen > To Shooter's Left > Flare > To Basket > Foul
346,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 07:08,,,,,Turnover,0:16.5,,,36:56.90,37:13.44,Eureka Red Devils,EC@WWW,11/15/2025,1,7:08,Jaxson Provost,,,,12 Jaxson Provost > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Turnover
347,5 OUT - DHO(ZOOM) : - M2M,EC@WWW - 11/14/2025 QTR: 1,,,,,No Violation,0:11.7,,,37:20.97,37:32.64,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,,Trent Grunewald,,,,33 Trent Grunewald > Non Possession > No Violation
348,BLOB - LINE : - 2(3),EC@WWW - 11/14/2025 QTR: 1 CLK: 06:48,,,,,Miss 2 Pts,0:17.3,,,38:11.70,38:29.04,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,6:48,Brock Marino,,,,21 Brock Marino > No Play Type > To Basket > Miss 2 Pts
349,UWW M2M ,EC@WWW - 11/14/2025 QTR: 1 CLK: 06:37,,,,,Turnover,0:12.7,,,0:02.20,0:14.85,Eureka Red Devils,EC@WWW,11/15/2025,1,6:37,Micah Bruer,,,,5 Micah Bruer > No Play Type > Turnover
350,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 06:33,,,,,1 Pts,0:11.5,,,0:08.00,0:19.53,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,6:33,Collin Madson,,,,15 Collin Madson > Transition > Ballhandler > To Basket > Make 2 Pts Foul > 1 Pts
351,UWW M2M PRES,EC@WWW - 11/14/2025 QTR: 1 CLK: 06:19,,,,,Miss 3 Pts,0:23.2,,,0:44.33,1:07.53,Eureka Red Devils,EC@WWW,11/15/2025,1,6:19,Micah Bruer,,,,5 Micah Bruer > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
352,UWW M2M : - BLOB,EC@WWW - 11/14/2025 QTR: 1,,,,,No Violation,0:18.3,,,1:17.20,1:35.53,Eureka Red Devils,EC@WWW,11/15/2025,1,,Micah Bruer,,,,5 Micah Bruer > Non Possession > No Violation
353,UWW M2M : - SLOB,EC@WWW - 11/14/2025 QTR: 1 CLK: 05:59,,,,,Miss 2 Pts,0:13.4,,,1:56.13,2:09.53,Eureka Red Devils,EC@WWW,11/15/2025,1,5:59,Andrew Coker,,,,5 Micah Bruer > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Andrew Coker > P&R Roll Man > Pick and Pops > Drives Right > To Basket > Miss 2 Pts
354,UWW M2M : - BLOB,EC@WWW - 11/14/2025 QTR: 1 CLK: 05:56,,,,,Miss 3 Pts,0:10.7,,,2:19.27,2:30.00,Eureka Red Devils,EC@WWW,11/15/2025,1,5:56,Jaxson Provost,,,,12 Jaxson Provost > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
355,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 05:51,,,,,Make 2 Pts,0:12.1,,,2:22.27,2:34.40,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,5:51,Collin Madson,,,,15 Collin Madson > Transition > Leak Outs > To Basket > Make 2 Pts
356,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 05:33,,,,,Miss 3 Pts,0:24.3,,,2:31.20,2:55.53,Eureka Red Devils,EC@WWW,11/15/2025,1,5:33,Ben Carter,,,,4 Ben Carter > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
357,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 05:23,,,,,Foul,0:15.9,,,2:47.73,3:03.60,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,5:23,Brock Marino,,,,21 Brock Marino > Transition > First Middle > To Basket > Foul
358,UWW M2M PRES,EC@WWW - 11/14/2025 QTR: 1 CLK: 05:03,,,,,Foul,0:28.1,,,3:48.13,4:16.20,Eureka Red Devils,EC@WWW,11/15/2025,1,5:03,Ben Carter,,,,4 Ben Carter > Cut > Basket > Foul
359,PANTHER : Press(M2M) - M2M(),EC@WWW - 11/14/2025 QTR: 1 CLK: 04:46,,,,,Foul,0:23.0,,,4:57.85,5:20.85,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,4:46,Brock Marino,,,,21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Foul
360,UWW M2M D,EC@WWW - 11/14/2025 QTR: 1 CLK: 04:14,,,,,Miss 2 Pts,0:16.5,,,6:24.93,6:41.45,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,4:14,Darius Chestnut,,,,10 Darius Chestnut > Transition > Ballhandler > To Basket > Miss 2 Pts
361,TRAN,EC@WWW - 11/14/2025 QTR: 1,,,,,Run Offense,0:08.9,,,6:32.53,6:41.45,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,,Jr Lukenbill,,,,11 Jr Lukenbill > Offensive Rebound > Short > Run Offense
362,FLOW : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 03:57,,,,,Make 3 Pts,0:25.1,,,6:32.53,6:57.58,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,3:57,Luke Bara,,,,32 Luke Bara > P&R Ball Handler > High P&R > Takes Early Jump Shot > Dribble Jumper > Long/3pt > Make 3 Pts
363,UWW M2M PRES,EC@WWW - 11/14/2025 QTR: 1 CLK: 03:37,,,,,Miss 3 Pts,0:24.1,,,6:55.93,7:20.05,Eureka Red Devils,EC@WWW,11/15/2025,1,3:37,Colin Delaere,,,,33 Andrew Coker > ISO > Top > Drives Left > Defense Commits > Ball Delivered > 0 Colin Delaere > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
364,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 03:27,,,,,Turnover,0:18.0,,,7:10.93,7:28.93,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,3:27,Luke Bara,,,,32 Luke Bara > Transition > Ballhandler > Turnover
365,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 03:12,,,,,Make 2 Pts,0:18.5,,,9:05.33,9:23.80,Eureka Red Devils,EC@WWW,11/15/2025,1,3:12,Ben Carter,,,,4 Ben Carter > Off Screen > To Shooter's Left > Curl > To Basket > Make 2 Pts
366,OVER CHEETAH : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 02:58,,,,,Make 2 Pts,0:15.1,,,9:25.00,9:40.07,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,2:58,Luke Bara,,,,32 Luke Bara > Hand Off > From Dribble > Top > Dribble Jumper > Short to < 17' > Make 2 Pts
367,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 02:31,,,,,Miss 3 Pts,0:29.8,,,9:36.93,10:06.73,Eureka Red Devils,EC@WWW,11/15/2025,1,2:31,Ben Carter,,,,4 Ben Carter > Hand Off > From Dribble > Left > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
368,FLOW : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 02:17,,,,,Make 3 Pts,0:09.5,,,10:11.87,10:21.33,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,2:17,Luke Bara,,,,0 Isaac Verges > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
369,UWW M2M PRESSS,EC@WWW - 11/14/2025 QTR: 1 CLK: 01:56,,,,,Miss 2 Pts,0:26.2,,,10:18.13,10:44.33,Eureka Red Devils,EC@WWW,11/15/2025,1,1:56,Nolan Kerr,,,,20 Nolan Kerr > Hand Off > From Stationary > Top > Dribble Jumper > Short to < 17' > Miss 2 Pts
370,5 OUT - (PASS 5-PASS WING-BS) : - M2M(ICE),EC@WWW - 11/14/2025 QTR: 1 CLK: 01:38,,,,,Make 2 Pts,0:14.5,,,10:44.33,10:58.87,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,1:38,Isaac Verges,,,,0 Isaac Verges > P&R Ball Handler > Right P&R > Side > Go Away from Pick > To Basket > Make 2 Pts
371,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1 CLK: 01:26,,,,,Foul,0:16.2,,,10:56.00,11:12.20,Eureka Red Devils,EC@WWW,11/15/2025,1,1:26,Jacob Gonzalez,,,,6 Jacob Gonzalez > Transition > Ballhandler > To Basket > Foul
372,FLOW : - M2M,EC@WWW - 11/14/2025 QTR: 1 CLK: 01:15,,,,,Miss 3 Pts,0:08.5,,,13:00.20,13:08.67,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,1:15,Luke Bara,,,,32 Luke Bara > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
373,UWW M2M D,EC@WWW - 11/14/2025 QTR: 1 CLK: 00:55,,,,,Turnover,0:17.1,,,13:17.73,13:34.87,Eureka Red Devils,EC@WWW,11/15/2025,1,0:55,Jacob Gonzalez,,,,6 Jacob Gonzalez > Off Screen > To Shooter's Left > Straight > Turnover
374,TRAN,EC@WWW - 11/14/2025 QTR: 1 CLK: 00:49,,,,,Make 2 Pts,0:12.9,,,13:27.47,13:40.33,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,0:49,Darius Chestnut,,,,10 Darius Chestnut > Transition > First Middle > To Basket > Make 2 Pts
375,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 1,,,,,Non Shooting Foul,0:22.9,,,13:36.60,13:59.47,Eureka Red Devils,EC@WWW,11/15/2025,1,,Max Richardson,,,,35 Max Richardson > Non Possession > Non Shooting Foul
376,UWW M2M D- BLOB,EC@WWW - 11/14/2025 QTR: 1 CLK: 00:23,,,,,Miss 2 Pts,0:20.5,,,14:13.00,14:33.47,Eureka Red Devils,EC@WWW,11/15/2025,1,0:23,Jacob Gonzalez,,,,6 Jacob Gonzalez > Hand Off > From Stationary > Left > To Basket > Miss 2 Pts
377,OVER - CHEETAH : - M2M(DROP),EC@WWW - 11/14/2025 QTR: 1 CLK: 00:03,,,,,Make 2 Pts,0:18.6,,,14:35.47,14:54.07,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,1,0:03,Luke Bara,,,,32 Luke Bara > Hand Off > From Dribble > Top > To Basket > Make 2 Pts
378,UWW M2M D,EC@WWW - 11/14/2025 QTR: 2 CLK: 19:53,,,,,Turnover,0:11.9,,,30:55.85,31:07.73,Eureka Red Devils,EC@WWW,11/15/2025,2,19:53,Micah Bruer,,,,5 Micah Bruer > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
379,TRAN,EC@WWW - 11/14/2025 QTR: 2,,,,,No Violation,0:11.6,,,31:00.45,31:12.05,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,,Brock Marino,,,,21 Brock Marino > Non Possession > No Violation
380,BLOB-LINE-DOUBLE CURL ,EC@WWW - 11/14/2025 QTR: 2 CLK: 19:35,,,,,Make 3 Pts,0:22.9,,,31:21.38,31:44.25,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,19:35,Luke Bara,,,,32 Luke Bara > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
381,UWW M2M D,EC@WWW - 11/14/2025 QTR: 2 CLK: 19:12,,,,,Make 3 Pts,0:25.4,,,31:41.45,32:06.85,Eureka Red Devils,EC@WWW,11/15/2025,2,19:12,Andrew Coker,,,,33 Andrew Coker > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
382,5 OUT - (PASS 5-ZOOM) : - M2M(DROP),EC@WWW - 11/14/2025 QTR: 2,,,,,Non Shooting Foul,0:19.8,,,32:12.45,32:32.25,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,,Isaac Verges,,,,0 Isaac Verges > Non Possession > Non Shooting Foul
383,BLOB-LINE-M2M D,EC@WWW - 11/14/2025 QTR: 2 CLK: 18:47,,,,,Turnover,0:09.1,,,32:40.53,32:49.58,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,18:47,Isaac Verges,,,,0 Isaac Verges > No Play Type > Turnover
384,UWW M2M D : - TRAN,EC@WWW - 11/14/2025 QTR: 2 CLK: 18:40,,,,,Miss 3 Pts,0:13.9,,,32:41.78,32:55.65,Eureka Red Devils,EC@WWW,11/15/2025,2,18:40,Jaxson Provost,,,,12 Jaxson Provost > Transition > Right Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
385,TRAN,EC@WWW - 11/14/2025 QTR: 2 CLK: 18:36,,,,,Turnover,0:11.6,,,32:47.93,32:59.53,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,18:36,Collin Madson,,,,15 Collin Madson > Transition > Ballhandler > Turnover
386,UWW M2M D : - TRAN,EC@WWW - 11/14/2025 QTR: 2 CLK: 18:32,,,,,Make 2 Pts,0:11.1,,,32:52.45,33:03.53,Eureka Red Devils,EC@WWW,11/15/2025,2,18:32,Jaxson Provost,,,,12 Jaxson Provost > Transition > Ballhandler > To Basket > Make 2 Pts
387,SNAP : - M2M(DROP),EC@WWW - 11/14/2025 QTR: 2 CLK: 18:10,,,,,Make 3 Pts,0:20.3,,,33:06.53,33:26.85,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,18:10,Luke Bara,,,,11 Jr Lukenbill > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
388,UWW M2M D,EC@WWW - 11/14/2025 QTR: 2 CLK: 17:58,,,,,Turnover,0:15.1,,,33:23.85,33:38.93,Eureka Red Devils,EC@WWW,11/15/2025,2,17:58,Micah Bruer,,,,5 Micah Bruer > No Play Type > Turnover
389,TRAN,EC@WWW - 11/14/2025 QTR: 2 CLK: 17:52,,,,,Make 2 Pts,0:12.0,,,33:31.05,33:43.05,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,17:52,Collin Madson,,,,15 Collin Madson > Transition > Ballhandler > To Basket > Make 2 Pts
390,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 2 CLK: 17:32,,,,,Turnover,0:22.8,,,33:40.13,34:02.93,Eureka Red Devils,EC@WWW,11/15/2025,2,17:32,Jaxson Provost,,,,12 Jaxson Provost > No Play Type > Turnover
391,TRAN,EC@WWW - 11/14/2025 QTR: 2,,,,,No Violation,0:11.6,,,33:55.25,34:06.85,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,,Luke Bara,,,,32 Luke Bara > Non Possession > No Violation
392,BLOB - LINE : - M2M,EC@WWW - 11/14/2025 QTR: 2 CLK: 17:26,,,,,Make 2 Pts,0:09.5,,,34:20.93,34:30.38,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,17:26,Jr Lukenbill,,,,11 Jr Lukenbill > Cut > Basket > Make 2 Pts
393,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 2 CLK: 17:09,,,,,Make 2 Pts,0:20.3,,,34:27.38,34:47.65,Eureka Red Devils,EC@WWW,11/15/2025,2,17:09,Jaxson Provost,,,,12 Jaxson Provost > Off Screen > To Shooter's Left > Straight > Dribble Jumper > Medium/17' to <3p > Make 2 Pts
394,FLOW : - M2M,EC@WWW - 11/14/2025 QTR: 2,,,,,No Violation,0:15.8,,,34:44.78,35:00.58,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,,Brock Marino,,,,21 Brock Marino > Non Possession > No Violation
395,BLOB - LINE : - ZONE,EC@WWW - 11/14/2025 QTR: 2 CLK: 16:53,,,,,Make 3 Pts,0:09.8,,,35:08.58,35:18.33,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,16:53,Luke Bara,,,,32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
396,UWW M2M D,EC@WWW - 11/14/2025 QTR: 2,,,,,No Violation,0:16.5,,,35:15.73,35:32.25,Eureka Red Devils,EC@WWW,11/15/2025,2,,Andrew Coker,,,,33 Andrew Coker > Non Possession > No Violation
397,UWW M2M- SLOB,EC@WWW - 11/14/2025 QTR: 2 CLK: 16:33,,,,,Make 2 Pts,0:13.9,,,35:35.45,35:49.33,Eureka Red Devils,EC@WWW,11/15/2025,2,16:33,Andrew Coker,,,,5 Micah Bruer > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Andrew Coker > Cut > Screen > Make 2 Pts
398,FLOW - RICKY : - M2M(DROP),EC@WWW - 11/14/2025 QTR: 2 CLK: 16:22,,,,,Make 2 Pts,0:14.6,,,35:46.85,36:01.45,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,16:22,Brock Marino,,,,22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Brock Marino > P&R Roll Man > Rolls to Basket > Make 2 Pts
399,UWW M2M PRESS,EC@WWW - 11/14/2025 QTR: 2 CLK: 16:04,,,,,Miss 2 Pts,0:20.5,,,35:58.25,36:18.78,Eureka Red Devils,EC@WWW,11/15/2025,2,16:04,Jaxson Provost,,,,12 Jaxson Provost > Post-Up > Right Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts
400,TRAN,EC@WWW - 11/14/2025 QTR: 2,,,,,Non Shooting Foul,0:17.6,,,36:10.85,36:28.45,Wisconsin-(Whitewater) Warhawks,EC@WWW,11/15/2025,2,,Brock Marino,,,,21 Brock Marino > Non Possession > Non Shooting Foul
