opponent,game_date,stint_num,uww_lineup,opp_lineup,start_event_order,end_event_order,end_uww_score,end_opp_score,start_prev_uww_score,start_prev_opp_score,stint_seconds,n_events,uww_margin_change,stint_minutes
UW-La Crosse Eagles,2026-02-28,20,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Ben Goedheer, Carson Bauer, Devon Fielding, Dustin Derousseau, Sam Grieger",179,194,35.0,28.0,33.0,28.0,87.0,16,2.0,1.45
UW-La Crosse Eagles,2026-02-28,21,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Ben Goedheer, Carson Bauer, Dustin Derousseau, Jacob Butler, Sam Grieger",195,206,35.0,30.0,35.0,28.0,50.0,12,-2.0,0.83
UW-La Crosse Eagles,2026-02-28,22,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Ben Goedheer, Dustin Derousseau, Jack Crowley, Jacob Butler, Sam Grieger",207,222,37.0,33.0,35.0,30.0,55.0,16,-1.0,0.92
UW-La Crosse Eagles,2026-02-28,23,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Ben Goedheer, Dustin Derousseau, Jack Crowley, Jacob Butler, Sam Grieger",223,223,37.0,33.0,37.0,33.0,0.0,1,0.0,0.0
UW-La Crosse Eagles,2026-02-28,24,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Ben Goedheer, Devon Fielding, Dustin Derousseau, Jack Crowley, Sam Grieger",224,230,37.0,37.0,37.0,33.0,67.0,7,-4.0,1.12
UW-La Crosse Eagles,2026-02-28,25,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Dustin Derousseau, JJ Paider, Jack Crowley, Jacob Butler, Sam Grieger",233,262,47.0,49.0,37.0,37.0,311.0,30,-2.0,5.18
UW-La Crosse Eagles,2026-02-28,26,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Ben Goedheer, Dustin Derousseau, Jack Crowley, Jacob Butler, Sam Grieger",263,264,47.0,49.0,47.0,49.0,0.0,2,0.0,0.0
UW-La Crosse Eagles,2026-02-28,27,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Ben Goedheer, Dustin Derousseau, Jack Crowley, Jacob Butler, Sam Grieger",265,278,49.0,53.0,47.0,49.0,64.0,14,-2.0,1.07
UW-La Crosse Eagles,2026-02-28,28,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Ben Goedheer, Devon Fielding, Dustin Derousseau, Jack Crowley, Sam Grieger",279,284,50.0,53.0,49.0,53.0,14.0,6,1.0,0.23
UW-La Crosse Eagles,2026-02-28,29,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Ben Goedheer, Carson Bauer, Devon Fielding, Dustin Derousseau, Sam Grieger",285,293,52.0,55.0,50.0,53.0,37.0,9,0.0,0.62
UW-La Crosse Eagles,2026-02-28,30,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Ben Goedheer, Carson Bauer, Devon Fielding, Dustin Derousseau, Sam Grieger",294,303,54.0,55.0,52.0,55.0,42.0,10,2.0,0.7
UW-La Crosse Eagles,2026-02-28,31,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",304,321,63.0,59.0,54.0,55.0,149.0,18,5.0,2.48
UW-La Crosse Eagles,2026-02-28,32,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Dustin Derousseau, JJ Paider, Jack Crowley, Jacob Butler, Sam Grieger",322,334,65.0,61.0,63.0,59.0,101.0,13,0.0,1.68
UW-La Crosse Eagles,2026-02-28,33,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Dustin Derousseau, JJ Paider, Jack Crowley, Sam Grieger",335,340,65.0,63.0,65.0,61.0,34.0,6,-2.0,0.57
UW-La Crosse Eagles,2026-02-28,34,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Dustin Derousseau, JJ Paider, Jack Crowley, Sam Grieger",341,350,67.0,65.0,65.0,63.0,71.0,10,0.0,1.18
UW-La Crosse Eagles,2026-02-28,35,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Dustin Derousseau, JJ Paider, Jack Crowley, Sam Grieger",351,352,67.0,65.0,67.0,65.0,0.0,2,0.0,0.0
UW-La Crosse Eagles,2026-02-28,36,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",353,371,73.0,67.0,67.0,65.0,119.0,19,4.0,1.98
UW-La Crosse Eagles,2026-02-28,37,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",372,389,73.0,73.0,73.0,67.0,114.0,18,-6.0,1.9
UW-La Crosse Eagles,2026-02-28,38,"Collin Madson, Isaac Verges, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",390,396,73.0,73.0,73.0,73.0,25.0,7,0.0,0.42
UW-La Crosse Eagles,2026-02-28,39,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",397,405,75.0,74.0,73.0,73.0,20.0,9,1.0,0.33
UW-La Crosse Eagles,2026-02-28,40,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",406,417,75.0,79.0,75.0,74.0,62.0,12,-5.0,1.03
UW-La Crosse Eagles,2026-02-28,41,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",418,425,78.0,79.0,75.0,79.0,9.0,8,3.0,0.15
UW-La Crosse Eagles,2026-02-28,42,"Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",426,430,78.0,79.0,78.0,79.0,0.0,5,0.0,0.0
UW-La Crosse Eagles,2026-02-28,43,"Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, Jack Crowley, Sam Grieger",431,435,78.0,80.0,78.0,79.0,1.0,5,-1.0,0.02
UW-La Crosse Eagles,2026-02-28,44,"Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jack Crowley, Sam Grieger",436,438,78.0,80.0,78.0,80.0,0.0,3,0.0,0.0
UW-La Crosse Eagles,2026-02-28,45,"Collin Madson, Isaac Verges, Kelton McEwen, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, Jack Crowley, Sam Grieger",439,447,78.0,81.0,78.0,80.0,6.0,9,-1.0,0.1
UW-Oshkosh Titans,2026-01-03,1,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1,22,3.0,3.0,0.0,0.0,71.0,22,0.0,1.18
UW-Oshkosh Titans,2026-01-03,2,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",23,37,3.0,6.0,3.0,3.0,52.0,15,-3.0,0.87
UW-Oshkosh Titans,2026-01-03,3,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",38,53,5.0,6.0,3.0,6.0,52.0,16,2.0,0.87
UW-Oshkosh Titans,2026-01-03,4,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jay Dalton, Logan Rindfleisch, Oskar Kangas, Vitorio Dante",54,71,8.0,6.0,5.0,6.0,82.0,18,3.0,1.37
UW-Oshkosh Titans,2026-01-03,5,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",72,90,10.0,6.0,8.0,6.0,46.0,19,2.0,0.77
UW-Oshkosh Titans,2026-01-03,6,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",91,91,10.0,6.0,10.0,6.0,0.0,1,0.0,0.0
UW-Oshkosh Titans,2026-01-03,7,"Brock Marino, Collin Madson, Darius Chestnut, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",92,116,10.0,12.0,10.0,6.0,109.0,25,-6.0,1.82
UW-Oshkosh Titans,2026-01-03,8,"Brock Marino, Collin Madson, Darius Chestnut, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",117,131,10.0,15.0,10.0,12.0,48.0,15,-3.0,0.8
UW-Oshkosh Titans,2026-01-03,9,"Collin Madson, Darius Chestnut, JR Lukenbill, Jake Quast, Joey Berezowitz","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",132,136,10.0,15.0,10.0,15.0,0.0,5,0.0,0.0
UW-Oshkosh Titans,2026-01-03,10,"Collin Madson, Darius Chestnut, JR Lukenbill, Jake Quast, Joey Berezowitz","Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",137,152,10.0,18.0,10.0,15.0,36.0,16,-3.0,0.6
UW-Oshkosh Titans,2026-01-03,11,"Collin Madson, Darius Chestnut, JR Lukenbill, Jake Quast, Joey Berezowitz","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",153,175,15.0,21.0,10.0,18.0,108.0,23,2.0,1.8
UW-Oshkosh Titans,2026-01-03,12,"Collin Madson, Darius Chestnut, JR Lukenbill, Jake Quast, Joey Berezowitz","Aiden Hawkinson, Jay Dalton, Logan Rindfleisch, Oskar Kangas, Vitorio Dante",176,194,15.0,21.0,15.0,21.0,51.0,19,0.0,0.85
UW-Oshkosh Titans,2026-01-03,13,"Collin Madson, Darius Chestnut, JR Lukenbill, Jake Quast, Joey Berezowitz","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",195,207,18.0,26.0,15.0,21.0,86.0,13,-2.0,1.43
UW-Oshkosh Titans,2026-01-03,14,"Collin Madson, Darius Chestnut, Joey Berezowitz, Richie Warren, Tyshawn Teague-Johnson","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",208,220,18.0,26.0,18.0,26.0,5.0,13,0.0,0.08
UW-Oshkosh Titans,2026-01-03,15,"Collin Madson, Darius Chestnut, Joey Berezowitz, Richie Warren, Tyshawn Teague-Johnson","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",221,238,22.0,26.0,18.0,26.0,82.0,18,4.0,1.37
UW-Oshkosh Titans,2026-01-03,16,"Collin Madson, Darius Chestnut, Joey Berezowitz, Richie Warren, Tyshawn Teague-Johnson","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",239,239,22.0,26.0,22.0,26.0,0.0,1,0.0,0.0
UW-Oshkosh Titans,2026-01-03,17,"Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",240,251,24.0,32.0,22.0,26.0,81.0,12,-4.0,1.35
UW-Oshkosh Titans,2026-01-03,18,"Brock Marino, Collin Madson, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",252,262,24.0,32.0,24.0,32.0,1.0,11,0.0,0.02
UW-Oshkosh Titans,2026-01-03,19,"Brock Marino, Collin Madson, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",263,269,24.0,32.0,24.0,32.0,24.0,7,0.0,0.4
UW-Oshkosh Titans,2026-01-03,20,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",270,291,27.0,32.0,24.0,32.0,41.0,22,3.0,0.68
UW-Oshkosh Titans,2026-01-03,21,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",292,292,27.0,32.0,27.0,32.0,0.0,1,0.0,0.0
UW-Oshkosh Titans,2026-01-03,22,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",293,307,27.0,32.0,27.0,32.0,47.0,15,0.0,0.78
UW-Oshkosh Titans,2026-01-03,23,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Aiden Hawkinson, Logan Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",308,327,28.0,32.0,27.0,32.0,43.0,20,1.0,0.72
UW-Oshkosh Titans,2026-01-03,24,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",328,334,30.0,37.0,28.0,32.0,48.0,7,-3.0,0.8
UW-Oshkosh Titans,2026-01-03,25,"Brock Marino, Collin Madson, JR Lukenbill, Jake Quast, Luke Bara","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",335,344,30.0,37.0,30.0,37.0,0.0,10,0.0,0.0
UW-Oshkosh Titans,2026-01-03,26,"Brock Marino, Collin Madson, JR Lukenbill, Jake Quast, Luke Bara","Aiden Hawkinson, Jay Dalton, Logan Rindfleisch, Oskar Kangas, Vitorio Dante",345,361,34.0,37.0,30.0,37.0,21.0,17,4.0,0.35
UW-Oshkosh Titans,2026-01-03,27,"Brock Marino, Collin Madson, JR Lukenbill, Jake Quast, Luke Bara","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",362,368,34.0,37.0,34.0,37.0,65.0,7,0.0,1.08
UW-Oshkosh Titans,2026-01-03,28,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",371,393,36.0,42.0,34.0,37.0,73.0,23,-3.0,1.22
UW-Oshkosh Titans,2026-01-03,29,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",394,410,36.0,42.0,36.0,42.0,51.0,17,0.0,0.85
UW-Oshkosh Titans,2026-01-03,30,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",411,431,41.0,45.0,36.0,42.0,64.0,21,2.0,1.07
UW-Oshkosh Titans,2026-01-03,31,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Michael Metcalf-Grassman, Oskar Kangas",432,435,41.0,46.0,41.0,45.0,0.0,4,-1.0,0.0
UW-Oshkosh Titans,2026-01-03,32,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",436,442,41.0,46.0,41.0,46.0,45.0,7,0.0,0.75
UW-Oshkosh Titans,2026-01-03,33,"Collin Madson, JR Lukenbill, Jake Quast, Luke Bara, Richie Warren","Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",443,452,41.0,46.0,41.0,46.0,0.0,10,0.0,0.0
UW-Oshkosh Titans,2026-01-03,34,"Collin Madson, JR Lukenbill, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",453,478,43.0,50.0,41.0,46.0,43.0,26,-2.0,0.72
UW-Oshkosh Titans,2026-01-03,35,"Collin Madson, JR Lukenbill, Jake Quast, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",479,479,43.0,50.0,43.0,50.0,0.0,1,0.0,0.0
UW-Oshkosh Titans,2026-01-03,36,"Brock Marino, Collin Madson, Jake Quast, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",480,494,45.0,50.0,43.0,50.0,32.0,15,2.0,0.53
UW-Oshkosh Titans,2026-01-03,37,"Brock Marino, Collin Madson, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",495,513,45.0,55.0,45.0,50.0,60.0,19,-5.0,1.0
UW-Oshkosh Titans,2026-01-03,38,"Brock Marino, Collin Madson, Jake Quast, Luke Bara, Richie Warren","Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",514,530,47.0,55.0,45.0,55.0,20.0,17,2.0,0.33
UW-Oshkosh Titans,2026-01-03,39,"Brock Marino, Collin Madson, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",531,538,49.0,58.0,47.0,55.0,28.0,8,-1.0,0.47
UW-Oshkosh Titans,2026-01-03,40,"Collin Madson, JR Lukenbill, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",539,551,51.0,59.0,49.0,58.0,35.0,13,1.0,0.58
UW-Oshkosh Titans,2026-01-03,41,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",552,559,51.0,59.0,51.0,59.0,0.0,8,0.0,0.0
UW-Oshkosh Titans,2026-01-03,42,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",560,561,51.0,59.0,51.0,59.0,0.0,2,0.0,0.0
UW-Oshkosh Titans,2026-01-03,43,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",562,591,54.0,63.0,51.0,59.0,95.0,30,-1.0,1.58
UW-Oshkosh Titans,2026-01-03,44,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",592,596,54.0,63.0,54.0,63.0,0.0,5,0.0,0.0
UW-Oshkosh Titans,2026-01-03,45,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen","Carter Thomas, Joey LaChapell, Logan Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",597,621,59.0,66.0,54.0,63.0,64.0,25,2.0,1.07
UW-Oshkosh Titans,2026-01-03,46,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",622,639,59.0,68.0,59.0,66.0,48.0,18,-2.0,0.8
UW-Oshkosh Titans,2026-01-03,47,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",640,643,59.0,68.0,59.0,68.0,13.0,4,0.0,0.22
UW-Oshkosh Titans,2026-01-03,48,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",644,650,61.0,68.0,59.0,68.0,19.0,7,2.0,0.32
UW-Oshkosh Titans,2026-01-03,49,"Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",651,660,61.0,71.0,61.0,68.0,69.0,10,-3.0,1.15
UW-Oshkosh Titans,2026-01-03,50,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",661,670,61.0,71.0,61.0,71.0,0.0,10,0.0,0.0
UW-Oshkosh Titans,2026-01-03,51,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",671,689,64.0,74.0,61.0,71.0,66.0,19,0.0,1.1
UW-Oshkosh Titans,2026-01-03,52,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",690,691,64.0,74.0,64.0,74.0,0.0,2,0.0,0.0
UW-Oshkosh Titans,2026-01-03,53,"Collin Madson, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",692,704,67.0,77.0,64.0,74.0,70.0,13,0.0,1.17
UW-Oshkosh Titans,2026-01-03,54,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",705,712,67.0,77.0,67.0,77.0,0.0,8,0.0,0.0
UW-Oshkosh Titans,2026-01-03,55,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Jonah Rindfleisch, Matt Imig, Vitorio Dante",713,714,67.0,77.0,67.0,77.0,0.0,2,0.0,0.0
UW-Oshkosh Titans,2026-01-03,56,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",715,736,67.0,79.0,67.0,77.0,69.0,22,-2.0,1.15
UW-Oshkosh Titans,2026-01-03,57,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",737,738,67.0,79.0,67.0,79.0,0.0,2,0.0,0.0
UW-Oshkosh Titans,2026-01-03,58,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",739,756,72.0,79.0,67.0,79.0,44.0,18,5.0,0.73
UW-Oshkosh Titans,2026-01-03,59,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",757,766,72.0,79.0,72.0,79.0,18.0,10,0.0,0.3
UW-Oshkosh Titans,2026-01-03,60,"Collin Madson, JR Lukenbill, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",767,779,74.0,82.0,72.0,79.0,71.0,13,-1.0,1.18
UW-Oshkosh Titans,2026-01-03,61,"Collin Madson, Darius Chestnut, JR Lukenbill, Joey Berezowitz, Luke Bara","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",780,787,74.0,82.0,74.0,82.0,0.0,8,0.0,0.0
UW-Oshkosh Titans,2026-01-03,62,"Collin Madson, Darius Chestnut, JR Lukenbill, Joey Berezowitz, Luke Bara","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",788,792,74.0,84.0,74.0,82.0,2.0,5,-2.0,0.03
UW-Oshkosh Titans,2026-01-03,63,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",793,794,74.0,84.0,74.0,84.0,0.0,2,0.0,0.0
UW-Oshkosh Titans,2026-01-03,64,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Michael Metcalf-Grassman, Nate Nazos",795,796,74.0,84.0,74.0,84.0,0.0,2,0.0,0.0
UW-Oshkosh Titans,2026-01-03,65,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Jonah Rindfleisch, Nate Nazos",797,806,75.0,84.0,74.0,84.0,16.0,10,1.0,0.27
UW-Oshkosh Titans,2026-01-03,66,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",807,812,75.0,85.0,75.0,84.0,7.0,6,-1.0,0.12
UW-Oshkosh Titans,2026-01-03,67,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Michael Metcalf-Grassman, Nate Nazos",813,818,78.0,85.0,75.0,85.0,9.0,6,3.0,0.15
UW-Oshkosh Titans,2026-01-03,68,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",819,823,78.0,87.0,78.0,85.0,6.0,5,-2.0,0.1
UW-Oshkosh Titans,2026-01-03,69,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Jonah Rindfleisch",824,825,78.0,87.0,78.0,87.0,0.0,2,0.0,0.0
UW-Oshkosh Titans,2026-01-03,70,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Jonah Rindfleisch, Nate Nazos",826,832,78.0,89.0,78.0,87.0,12.0,7,-2.0,0.2
