clip_key,game_date,offense_team,defense_team,player,role,with,result,points,play_title,synergy_string
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Turnover,0.0,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Turnover,0.0,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Turnover,0.0,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Turnover,0.0,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Turnover,0.0,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Turnover,0.0,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Michael Metcalf-Grassman,Turnover,0.0,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover
2026-01-03|2|15 Collin Madson > Non Possession > Non Shooting Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Non Shooting Foul,,5 out(Over): m2m d,15 Collin Madson > Non Possession > Non Shooting Foul
2026-01-03|2|15 Collin Madson > Non Possession > Non Shooting Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Non Shooting Foul,,5 out(Over): m2m d,15 Collin Madson > Non Possession > Non Shooting Foul
2026-01-03|2|15 Collin Madson > Non Possession > Non Shooting Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Non Shooting Foul,,5 out(Over): m2m d,15 Collin Madson > Non Possession > Non Shooting Foul
2026-01-03|2|15 Collin Madson > Non Possession > Non Shooting Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Non Shooting Foul,,5 out(Over): m2m d,15 Collin Madson > Non Possession > Non Shooting Foul
2026-01-03|2|15 Collin Madson > Non Possession > Non Shooting Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Non Shooting Foul,,5 out(Over): m2m d,15 Collin Madson > Non Possession > Non Shooting Foul
2026-01-03|2|15 Collin Madson > Non Possession > Non Shooting Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Non Shooting Foul,,5 out(Over): m2m d,15 Collin Madson > Non Possession > Non Shooting Foul
2026-01-03|3|24 Richie Warren > Cut > Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Make 2 Pts,2.0,blob(line)-m2m,24 Richie Warren > Cut > Basket > Make 2 Pts
2026-01-03|3|24 Richie Warren > Cut > Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Make 2 Pts,2.0,blob(line)-m2m,24 Richie Warren > Cut > Basket > Make 2 Pts
2026-01-03|3|24 Richie Warren > Cut > Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Make 2 Pts,2.0,blob(line)-m2m,24 Richie Warren > Cut > Basket > Make 2 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Brandon Beck,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Michael Metcalf-Grassman,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Brandon Beck,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Brandon Beck,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Brandon Beck,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Brandon Beck,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Brandon Beck,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,Michael Metcalf-Grassman,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Foul,1.0,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|6|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(over-swing-ricky):m2m,23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|6|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(over-swing-ricky):m2m,23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|6|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(over-swing-ricky):m2m,23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|6|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(over-swing-ricky):m2m,23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|6|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(over-swing-ricky):m2m,23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|6|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Make 3 Pts,3.0,5 out(over-swing-ricky):m2m,23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|7|32 Luke Bara > Transition > Ballhandler > Turnover,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Turnover,0.0,::press(rj),32 Luke Bara > Transition > Ballhandler > Turnover
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|8|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,guarding,unnamed offense,Miss 2 Pts,0.0,5out(pass-cut-bs):m2m,5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 13 Logan Rindfleisch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
2026-01-03|9|21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Brandon Beck,guarding,unnamed offense,Make 2 Pts,2.0,5out(pass corner-):m2m,21 Brock Marino > Post-Up > Right Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
