opponent,game_date,event_order,period,time_remaining,team,player,event_type,raw_text,shot_type,uww_score,opp_score,uww_lineup,opp_lineup,video_description
UW-Platteville Pioneers,2026-01-21,422,H2,00:30 (H2),UW-Platteville Pioneers,Kaden MacKenzie,free_throw_made,Kaden MacKenzie Makes Free Throw (2 of 2),,60.0,68.0,"Collin Madson, Isaiah Robinson, Joey Berezowitz, Kelton McEwen, Richie Warren","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",1 Kaden MacKenzie > Non Possession > Free Throw
UW-Platteville Pioneers,2026-01-21,425,H2,00:21 (H2),UW-Whitewater,Joey Berezowitz,turnover,Joey Berezowitz Turnover (Bad Pass),,60.0,68.0,"Collin Madson, Isaiah Robinson, Joey Berezowitz, Kelton McEwen, Richie Warren","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Lucey",2 Kelton Mcewen > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Right > Turnover
UW-Platteville Pioneers,2026-01-21,426,H2,00:21 (H2),UW-Platteville Pioneers,Max Lucey,steal,Max Lucey Steals,,60.0,68.0,"Collin Madson, Isaiah Robinson, Joey Berezowitz, Kelton McEwen, Richie Warren","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Lucey",
UW-Platteville Pioneers,2026-01-21,427,H2,00:21 (H2),UW-Whitewater,Kelton McEwen,foul,Kelton McEwen Commits Personal Foul,,60.0,68.0,"Collin Madson, Isaiah Robinson, Joey Berezowitz, Kelton McEwen, Richie Warren","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Lucey",22 Max Lucey > No Play Type > Foul
UW-Eau Claire Blugolds,2026-01-24,354,H2,04:53 (H2),UW-Whitewater,Jake Quast,missed_shot,Jake Quast Misses 3PT Jump Shot,3,57.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",15 Collin Madson > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Eau Claire Blugolds,2026-01-24,356,H2,04:37 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 2PT Pull Up Jump Shot,2,57.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",15 Collin Madson > Off Screen > To Shooter's Right > Straight > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
UW-Eau Claire Blugolds,2026-01-24,358,H2,04:08 (H2),UW-Eau Claire Blugolds,Xavier Lewis,turnover,Xavier Lewis Turnover (Lost Ball),,57.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",1 Andre Renta > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Xavier Lewis > P&R Roll Man > Rolls to Basket > Turnover
UW-Eau Claire Blugolds,2026-01-24,359,H2,04:08 (H2),UW-Whitewater,Isaac Verges,steal,Isaac Verges Steals,,57.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,360,H2,03:45 (H2),UW-Whitewater,Kelton McEwen,missed_shot,Kelton McEwen Misses 3PT Jump Shot,3,57.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",2 Kelton Mcewen > Hand Off > From Stationary > Top > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Eau Claire Blugolds,2026-01-24,362,H2,03:42 (H2),UW-Whitewater,Brock Marino,made_shot,Brock Marino Makes 2PT,2,59.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,363,H2,03:42 (H2),UW-Eau Claire Blugolds,Andre Renta,foul,Andre Renta Commits Personal Foul,,59.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,366,H2,03:42 (H2),UW-Whitewater,Brock Marino,free_throw_made,Brock Marino Makes Free Throw (1 of 1),,60.0,61.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",21 Brock Marino > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,367,H2,03:16 (H2),UW-Eau Claire Blugolds,Carter Lichtsinn,made_shot,Carter Lichtsinn Makes 2PT Layup,2,60.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",2 Carter Lichtsinn > Cut > Basket > Make 2 Pts Foul > 0 Pts
UW-Eau Claire Blugolds,2026-01-24,368,H2,03:16 (H2),UW-Eau Claire Blugolds,Xavier Lewis,assist,Xavier Lewis Assists,,60.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,369,H2,03:16 (H2),UW-Whitewater,Brock Marino,foul,Brock Marino Commits Personal Foul,,60.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,370,H2,03:16 (H2),UW-Eau Claire Blugolds,Carter Lichtsinn,free_throw_missed,Carter Lichtsinn Misses Free Throw (1 of 1),,60.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",2 Carter Lichtsinn > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,372,H2,02:59 (H2),UW-Eau Claire Blugolds,Kenji Scales,foul,Kenji Scales Commits Personal Foul,,60.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 0 Isaac Verges > Cut > Basket > Foul
UW-Eau Claire Blugolds,2026-01-24,373,H2,02:59 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (1 of 2),,61.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",0 Isaac Verges > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,374,H2,02:59 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (2 of 2),,62.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",0 Isaac Verges > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,377,H2,02:46 (H2),UW-Eau Claire Blugolds,Will Boser,missed_shot,Will Boser Misses 3PT Jump Shot,3,62.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",3 Will Boser > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
UW-Eau Claire Blugolds,2026-01-24,379,H2,02:33 (H2),UW-Whitewater,Kelton McEwen,missed_shot,Kelton McEwen Misses 3PT Jump Shot,3,62.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",2 Kelton Mcewen > Off Screen > To Shooter's Right > Straight > Dribble Jumper > Long/3pt > Miss 3 Pts
UW-Eau Claire Blugolds,2026-01-24,381,H2,02:19 (H2),UW-Whitewater,Brock Marino,made_shot,Brock Marino Makes 2PT Layup,2,64.0,63.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts
UW-Eau Claire Blugolds,2026-01-24,383,H2,02:03 (H2),UW-Eau Claire Blugolds,Andre Renta,made_shot,Andre Renta Makes 2PT Layup,2,64.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",1 Andre Renta > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts Foul > 0 Pts
UW-Eau Claire Blugolds,2026-01-24,384,H2,02:03 (H2),UW-Whitewater,Isaac Verges,foul,Isaac Verges Commits Personal Foul,,64.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,385,H2,02:02 (H2),UW-Eau Claire Blugolds,Andre Renta,free_throw_missed,Andre Renta Misses Free Throw (1 of 1),,64.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",1 Andre Renta > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,387,H2,01:40 (H2),UW-Whitewater,Brock Marino,made_shot,Brock Marino Makes 2PT Hook Shot,2,66.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts
UW-Eau Claire Blugolds,2026-01-24,388,H2,01:20 (H2),UW-Eau Claire Blugolds,Will Boser,missed_shot,Will Boser Misses 3PT Jump Shot,3,66.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",1 Andre Renta > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Will Boser > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Eau Claire Blugolds,2026-01-24,390,H2,00:59 (H2),UW-Eau Claire Blugolds,Andre Renta,foul,Andre Renta Commits Personal Foul,,66.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",15 Collin Madson > Post-Up > Right Block > Post Pin > Defense Commits > Foul
UW-Eau Claire Blugolds,2026-01-24,391,H2,00:59 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (1 of 2),,67.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",15 Collin Madson > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,392,H2,00:59 (H2),UW-Whitewater,Collin Madson,free_throw_missed,Collin Madson Misses Free Throw (2 of 2),,67.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",15 Collin Madson > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,397,H2,00:41 (H2),UW-Eau Claire Blugolds,Andre Renta,turnover,Andre Renta Turnover (Lost Ball),,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",1 Andre Renta > ISO > Top > Drives Right > Turnover
UW-Eau Claire Blugolds,2026-01-24,398,H2,00:41 (H2),UW-Whitewater,Jake Quast,steal,Jake Quast Steals,,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,399,H2,00:41 (H2),UW-Eau Claire Blugolds,Andre Renta,foul,Andre Renta Commits Personal Foul,,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Andre Renta, Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,402,H2,00:40 (H2),UW-Whitewater,Jake Quast,free_throw_missed,Jake Quast Misses Free Throw (1 of 1),,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",12 Jake Quast > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,404,H2,00:22 (H2),UW-Eau Claire Blugolds,Carter Lichtsinn,missed_shot,Carter Lichtsinn Misses 2PT Layup (Blocked),2,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",2 Carter Lichtsinn > Spot-Up > Drives Left > To Basket > Miss 2 Pts
UW-Eau Claire Blugolds,2026-01-24,405,H2,00:22 (H2),UW-Whitewater,Richie Warren,block,Richie Warren Blocks,,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",
UW-Eau Claire Blugolds,2026-01-24,410,H2,00:14 (H2),UW-Eau Claire Blugolds,Kenji Scales,missed_shot,Kenji Scales Misses 2PT Driving Layup,2,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",5 Kenji Scales > Spot-Up > Drives Right > To Basket > Miss 2 Pts
UW-Eau Claire Blugolds,2026-01-24,412,H2,00:13 (H2),UW-Eau Claire Blugolds,Xavier Lewis,foul,Xavier Lewis Commits Personal Foul,,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",
UW-Eau Claire Blugolds,2026-01-24,413,H2,00:13 (H2),UW-Whitewater,Jake Quast,free_throw_missed,Jake Quast Misses Free Throw (1 of 2),,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",12 Jake Quast > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,415,H2,00:13 (H2),UW-Whitewater,Jake Quast,free_throw_missed,Jake Quast Misses Free Throw (2 of 2),,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",12 Jake Quast > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,417,H2,00:03 (H2),UW-Whitewater,Collin Madson,foul,Collin Madson Commits Personal Foul,,67.0,65.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",
UW-Eau Claire Blugolds,2026-01-24,419,H2,00:03 (H2),UW-Eau Claire Blugolds,Roan Demovsky,free_throw_made,Roan Demovsky Makes Free Throw (1 of 2),,67.0,66.0,"Collin Madson, Isaac Verges, Jump Ball (Block Tie Up), Kelton McEwen, Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",22 Roan Demovsky > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,423,H2,00:03 (H2),UW-Eau Claire Blugolds,Roan Demovsky,free_throw_made,Roan Demovsky Makes Free Throw (2 of 2),,67.0,67.0,"Collin Madson, Isaac Verges, Jake Quast, Jump Ball (Block Tie Up), Richie Warren","Carter Lichtsinn, Jump Ball (Block Tie Up), Kenji Scales, Will Boser, Xavier Lewis",22 Roan Demovsky > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,430,OT,04:39 (OT),UW-Eau Claire Blugolds,Will Boser,made_shot,Will Boser Makes 3PT Jump Shot,3,67.0,70.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren","Carter Lichtsinn, Kenji Scales, Roan Demovsky, Will Boser, Xavier Lewis",22 Roan Demovsky > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Will Boser > P&R Roll Man > Slips the Pick > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
UW-Eau Claire Blugolds,2026-01-24,431,OT,04:39 (OT),UW-Eau Claire Blugolds,Roan Demovsky,assist,Roan Demovsky Assists,,67.0,70.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren","Carter Lichtsinn, Kenji Scales, Roan Demovsky, Will Boser, Xavier Lewis",
UW-Eau Claire Blugolds,2026-01-24,434,OT,04:14 (OT),UW-Eau Claire Blugolds,Luke Reder,foul,Luke Reder Commits Personal Foul,,67.0,70.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",21 Brock Marino > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Foul
UW-Eau Claire Blugolds,2026-01-24,435,OT,04:14 (OT),UW-Whitewater,Brock Marino,free_throw_made,Brock Marino Makes Free Throw (1 of 2),,68.0,70.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",21 Brock Marino > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,436,OT,04:14 (OT),UW-Whitewater,Brock Marino,free_throw_made,Brock Marino Makes Free Throw (2 of 2),,69.0,70.0,"Brock Marino, Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",21 Brock Marino > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,439,OT,04:06 (OT),UW-Eau Claire Blugolds,Roan Demovsky,turnover,Roan Demovsky Turnover (Lost Ball),,69.0,70.0,"Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen, Richie Warren","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",22 Roan Demovsky > P&R Ball Handler > High P&R > Dribble Off Pick > Turnover
